transaction_id,timestamp,amount_usd,customer_email,email_domain,billing_country,shipping_country,ip_country,card_bin,payment_method,account_age_days,purchases_last_24h,product_category,device_type,is_chargeback
TXN001530,2024-03-20 02:23:59,29.12,alex.johnson513@mail.com,mail.com,CO,CO,CO,601611,bank_transfer,1181,2,jewelry,desktop,0
TXN001531,2024-10-18 15:32:01,123.71,lisa.johnson557@gmx.com,gmx.com,US,US,US,411111,bank_transfer,156,0,prepaid_card,mobile,0
TXN001532,2024-02-14 00:15:30,97.13,sarah.johnson185@hotmail.com,hotmail.com,GB,GB,GB,532532,credit_card,1040,1,books,mobile,0
TXN001533,2024-03-20 23:01:32,50.59,luis.martinez127@gmx.com,gmx.com,FR,FR,FR,424242,bank_transfer,1662,2,electronics,tablet,0
TXN001534,2024-06-18 22:43:49,92.11,sarah.davis355@hotmail.com,hotmail.com,DE,DE,DE,601109,bank_transfer,1853,1,sporting_goods,mobile,0
TXN001535,2024-01-15 10:14:01,408.42,luis.davis128@icloud.com,icloud.com,US,US,US,532532,paypal,1275,1,home_appliances,tablet,0
TXN001536,2024-05-21 09:33:43,653.07,peter.jones693@yahoo.com,yahoo.com,FR,NG,NG,373737,credit_card,333,3,electronics,mobile,1
TXN001537,2024-11-28 03:10:52,156.19,jane.wilson468@gmail.com,gmail.com,GB,GB,GB,601109,paypal,950,2,home_appliances,desktop,0
TXN001538,2024-12-09 12:40:50,127.99,emma.jones503@gmail.com,gmail.com,GB,GB,GB,424242,bank_transfer,1285,2,books,mobile,0
TXN001539,2024-11-14 06:19:21,289.44,ana.johnson528@mail.com,mail.com,AU,AU,AU,411111,debit_card,271,0,electronics,desktop,0
TXN001540,2024-04-28 06:03:38,46.59,anna.wilson232@outlook.com,outlook.com,CA,CA,CA,424242,debit_card,721,1,prepaid_card,mobile,0
TXN001541,2024-01-24 16:15:59,11.34,tom.brown894@outlook.com,outlook.com,CO,CO,CO,411111,credit_card,832,2,prepaid_card,mobile,0
TXN001542,2024-10-24 10:32:37,136.21,anna.davis491@hotmail.com,hotmail.com,BR,BR,BR,601611,bank_transfer,1619,2,home_appliances,desktop,0
TXN001543,2024-05-16 06:15:36,17.29,david.wilson611@protonmail.com,protonmail.com,CA,CA,CA,424242,credit_card,1638,2,home_appliances,desktop,0
TXN001544,2024-09-30 07:43:28,647.25,john.jones63@mail.com,mail.com,US,PK,US,372345,prepaid,425,2,jewelry,tablet,1
TXN001545,2024-02-13 11:54:14,51.53,john.johnson697@protonmail.com,protonmail.com,AU,AU,AU,601109,credit_card,291,0,prepaid_card,tablet,0
TXN001546,2024-08-31 19:00:47,11.02,ana.brown762@gmx.com,gmx.com,FR,FR,FR,373737,credit_card,218,1,books,desktop,0
TXN001547,2024-08-02 00:45:45,137.73,david.smith321@yahoo.com,yahoo.com,AR,AR,AR,601611,debit_card,1191,2,beauty,tablet,0
TXN001548,2024-12-01 22:42:29,32.12,anna.smith875@protonmail.com,protonmail.com,CO,CO,CO,601109,credit_card,844,0,sporting_goods,tablet,0
TXN001549,2024-02-07 04:54:20,76.02,john.martinez419@yahoo.com,yahoo.com,AU,AU,AU,448100,credit_card,849,0,electronics,desktop,0
TXN001550,2024-05-28 21:25:10,169.4,jane.martinez821@gmx.com,gmx.com,AR,AR,AR,424242,credit_card,762,2,books,desktop,0
TXN001551,2024-12-27 07:53:25,24.71,anna.davis112@hotmail.com,hotmail.com,GB,GB,GB,601109,debit_card,1207,2,sporting_goods,mobile,0
TXN001552,2024-05-22 05:31:10,143.04,mike.lee650@gmail.com,gmail.com,CA,CA,CA,424242,bank_transfer,624,2,books,tablet,0
TXN001553,2024-08-28 04:27:03,64.7,ana.martinez444@mail.com,mail.com,GB,GB,GB,411111,bank_transfer,519,2,electronics,mobile,0
TXN001554,2024-02-28 17:53:57,74.72,mike.lee103@gmx.com,gmx.com,AU,AU,AU,532532,paypal,484,1,electronics,desktop,0
TXN001555,2024-09-22 20:49:45,188.38,maria.smith497@yahoo.com,yahoo.com,US,US,US,424242,credit_card,1669,2,jewelry,mobile,0
TXN001556,2024-04-10 15:40:32,226.16,anna.jones756@outlook.com,outlook.com,AU,AU,AU,411111,credit_card,757,2,electronics,desktop,0
TXN001557,2024-07-27 20:39:24,56.02,tom.rodriguez469@yahoo.com,yahoo.com,FR,FR,FR,373737,debit_card,616,0,beauty,tablet,0
TXN001558,2024-11-17 02:50:30,44.91,anna.martinez272@outlook.com,outlook.com,AR,AR,AR,411111,credit_card,1403,1,clothing,mobile,0
TXN001559,2024-08-29 06:48:18,97.53,mike.wilson226@hotmail.com,hotmail.com,BR,BR,BR,540540,bank_transfer,1659,0,electronics,desktop,0
TXN001560,2024-06-22 03:35:14,186.93,anna.jones660@yahoo.com,yahoo.com,GB,GB,GB,532532,credit_card,1061,1,home_appliances,tablet,0
TXN001561,2024-03-10 08:51:49,26.86,tom.garcia502@yahoo.com,yahoo.com,US,US,US,601109,paypal,237,2,prepaid_card,mobile,0
TXN001562,2024-05-04 14:15:18,330.88,john.davis303@icloud.com,icloud.com,AR,AR,AR,540540,paypal,1180,2,jewelry,tablet,0
TXN001563,2024-11-05 23:39:25,24.31,sarah.johnson668@mail.com,mail.com,AR,AR,AR,601611,debit_card,787,1,prepaid_card,tablet,0
TXN001564,2024-03-19 21:08:29,88.35,alex.martinez895@hotmail.com,hotmail.com,GB,GB,GB,448100,credit_card,1993,2,sporting_goods,desktop,0
TXN001565,2024-08-27 13:12:39,18.72,mike.brown512@hotmail.com,hotmail.com,AU,AU,AU,532532,debit_card,864,1,beauty,mobile,0
TXN001566,2024-06-26 00:15:06,11.66,luis.martinez552@yahoo.com,yahoo.com,US,US,US,540540,bank_transfer,1912,2,clothing,tablet,0
TXN001567,2024-04-27 02:52:27,53.27,alex.johnson621@yahoo.com,yahoo.com,DE,DE,DE,601109,bank_transfer,1770,2,prepaid_card,mobile,0
TXN001568,2024-09-18 13:59:19,70.23,tom.rodriguez763@yahoo.com,yahoo.com,GB,GB,GB,424242,credit_card,1091,2,books,tablet,0
TXN001569,2024-05-12 04:19:59,129.86,luis.lee358@gmail.com,gmail.com,FR,FR,FR,411111,credit_card,850,2,electronics,mobile,0
TXN001570,2024-04-14 15:25:19,857.38,david.davis692@outlook.com,outlook.com,DE,DE,BD,511234,prepaid,5,2,prepaid_card,desktop,1
TXN001571,2024-07-12 04:15:25,119.34,lisa.martinez49@mail.com,mail.com,CO,CO,CO,448100,bank_transfer,1187,0,home_appliances,desktop,0
TXN001572,2024-10-03 13:35:48,56.25,anna.martinez54@protonmail.com,protonmail.com,FR,FR,FR,373737,bank_transfer,831,1,sporting_goods,desktop,0
TXN001573,2024-11-11 09:52:01,40.28,john.martinez888@yahoo.com,yahoo.com,US,US,US,373737,credit_card,433,0,jewelry,tablet,0
TXN001574,2024-08-17 20:56:27,33.02,mike.jones204@gmx.com,gmx.com,AR,AR,AR,448100,bank_transfer,1331,0,clothing,tablet,0
TXN001575,2024-08-29 14:59:03,74.8,sarah.rodriguez226@icloud.com,icloud.com,GB,GB,GB,448100,paypal,1321,2,home_appliances,desktop,0
TXN001576,2024-10-14 11:02:52,55.85,luis.martinez171@protonmail.com,protonmail.com,BR,BR,BR,601109,paypal,484,1,electronics,desktop,0
TXN001577,2024-04-08 06:35:33,64.67,mike.lee764@mail.com,mail.com,BR,BR,BR,601109,bank_transfer,1747,0,books,desktop,0
TXN001578,2024-04-01 13:58:06,78.81,luis.davis912@protonmail.com,protonmail.com,BR,BR,BR,448100,paypal,141,2,books,mobile,0
TXN001579,2024-06-25 15:42:20,12.78,ana.wilson795@hotmail.com,hotmail.com,DE,DE,DE,540540,paypal,183,1,home_appliances,tablet,0
TXN001580,2024-08-18 07:48:23,75.66,maria.jones103@icloud.com,icloud.com,AR,AR,AR,373737,debit_card,739,0,jewelry,mobile,0
TXN001581,2024-08-23 18:55:29,29.93,emma.smith189@icloud.com,icloud.com,MX,MX,MX,424242,paypal,1878,2,home_appliances,desktop,0
TXN001582,2024-02-26 02:43:15,52.3,ana.rodriguez134@outlook.com,outlook.com,CO,CO,CO,540540,bank_transfer,853,1,clothing,desktop,0
TXN001583,2024-10-11 22:08:46,52.86,mike.jones731@outlook.com,outlook.com,AR,AR,AR,373737,bank_transfer,1448,1,prepaid_card,desktop,0
TXN001584,2024-05-12 18:51:41,17.56,ana.martinez739@protonmail.com,protonmail.com,MX,MX,MX,540540,debit_card,168,1,jewelry,desktop,0
TXN001585,2024-11-16 05:03:43,88.36,jane.brown190@icloud.com,icloud.com,AU,AU,AU,373737,bank_transfer,1693,1,home_appliances,tablet,0
TXN001586,2024-09-21 09:23:39,229.87,lisa.garcia441@hotmail.com,hotmail.com,CO,CO,CO,411111,debit_card,0,9,clothing,mobile,1
TXN001587,2024-12-24 18:34:52,283.13,david.davis333@mail.com,mail.com,AU,AU,AU,532532,credit_card,873,1,books,desktop,0
TXN001588,2024-08-18 13:24:54,100.92,jane.smith101@icloud.com,icloud.com,CA,CA,CA,411111,bank_transfer,1532,2,books,desktop,0
TXN001589,2024-07-11 12:51:38,155.89,emma.jones201@gmx.com,gmx.com,MX,MX,MX,601611,debit_card,1363,1,beauty,tablet,0
TXN001590,2024-03-09 13:39:35,82.68,david.wilson569@mail.com,mail.com,GB,GB,GB,532532,credit_card,1624,1,jewelry,desktop,0
TXN001591,2024-05-25 12:18:13,78.08,maria.davis717@hotmail.com,hotmail.com,BR,BR,BR,540540,bank_transfer,1088,0,sporting_goods,desktop,0
TXN001592,2024-11-09 07:04:54,33.79,alex.lee590@yahoo.com,yahoo.com,CA,CA,CA,411111,bank_transfer,1766,2,prepaid_card,tablet,0
TXN001593,2024-05-19 10:34:45,19.62,peter.garcia373@gmail.com,gmail.com,GB,GB,GB,601109,bank_transfer,254,1,prepaid_card,desktop,0
TXN001594,2024-01-20 11:21:16,34.05,ana.rodriguez476@hotmail.com,hotmail.com,DE,DE,DE,424242,debit_card,61,1,prepaid_card,mobile,0
TXN001595,2024-03-30 11:21:42,45.51,alex.garcia284@gmail.com,gmail.com,US,US,US,448100,bank_transfer,602,1,prepaid_card,desktop,0
TXN001596,2024-08-05 06:05:21,17.78,anna.garcia191@mail.com,mail.com,FR,FR,FR,540540,bank_transfer,1526,1,prepaid_card,desktop,0
TXN001597,2024-08-17 15:00:05,35.34,ana.davis750@mail.com,mail.com,DE,DE,DE,601109,bank_transfer,1079,0,beauty,tablet,0
TXN001598,2024-12-25 02:16:03,33.6,john.garcia206@hotmail.com,hotmail.com,FR,FR,FR,601109,bank_transfer,938,1,jewelry,desktop,0
TXN001599,2024-12-06 20:34:20,82.18,david.brown280@outlook.com,outlook.com,DE,DE,DE,601109,bank_transfer,150,0,beauty,tablet,0
TXN001600,2024-07-12 23:58:53,48.18,emma.lee278@yahoo.com,yahoo.com,CO,CO,CO,540540,debit_card,571,1,books,mobile,0
TXN001601,2024-07-21 09:31:43,149.11,luis.brown189@yahoo.com,yahoo.com,BR,BR,BR,424242,credit_card,612,2,prepaid_card,mobile,0
TXN001602,2024-10-19 05:53:06,59.52,jane.wilson839@mail.com,mail.com,US,US,US,448100,debit_card,854,0,books,tablet,0
TXN001603,2024-01-18 18:08:44,144.27,mike.brown926@protonmail.com,protonmail.com,US,US,US,540540,debit_card,342,1,sporting_goods,tablet,0
TXN001604,2024-08-05 05:47:07,56.49,maria.wilson967@yahoo.com,yahoo.com,US,US,US,601109,debit_card,1844,1,electronics,tablet,0
TXN001605,2024-06-22 00:15:26,178.17,luis.rodriguez450@mail.com,mail.com,CA,CA,CA,448100,paypal,1372,0,jewelry,mobile,0
TXN001606,2024-10-12 19:51:13,207.36,jane.jones517@protonmail.com,protonmail.com,AU,AU,AU,601109,bank_transfer,364,1,clothing,desktop,0
TXN001607,2024-10-19 03:07:10,116.47,jane.garcia271@yahoo.com,yahoo.com,CO,CO,CO,412345,debit_card,0,10,clothing,mobile,1
TXN001608,2024-08-27 07:00:16,79.61,mike.johnson11@gmail.com,gmail.com,BR,BR,BR,373737,paypal,1499,1,sporting_goods,desktop,0
TXN001609,2024-08-27 21:47:41,101.46,tom.garcia557@protonmail.com,protonmail.com,BR,BR,BR,601109,paypal,385,0,beauty,mobile,0
TXN001610,2024-09-09 06:18:59,62.99,david.smith853@gmx.com,gmx.com,CO,CO,CO,424242,debit_card,142,1,prepaid_card,mobile,0
TXN001611,2024-07-30 17:58:52,169.89,peter.smith294@protonmail.com,protonmail.com,US,US,US,411111,bank_transfer,1085,0,beauty,mobile,0
TXN001612,2024-03-24 03:37:32,140.01,john.lee161@mail.com,mail.com,CO,CO,CO,373737,debit_card,1684,2,beauty,tablet,0
TXN001613,2024-04-13 20:25:50,52.63,mike.garcia248@protonmail.com,protonmail.com,MX,MX,MX,532532,debit_card,1761,1,electronics,desktop,0
TXN001614,2024-09-27 18:21:04,79.52,alex.smith130@mail.com,mail.com,FR,FR,FR,601611,paypal,1969,1,electronics,mobile,0
TXN001615,2024-08-13 16:53:58,58.99,mike.rodriguez835@mail.com,mail.com,BR,BR,BR,411111,paypal,867,2,electronics,desktop,0
TXN001616,2024-03-27 20:05:26,153.08,peter.brown369@outlook.com,outlook.com,FR,FR,FR,601109,credit_card,1007,2,prepaid_card,tablet,0
TXN001617,2024-11-16 10:02:13,69.76,anna.garcia646@gmx.com,gmx.com,MX,MX,MX,448100,bank_transfer,1302,2,electronics,mobile,0
TXN001618,2024-12-23 22:24:31,29.11,anna.jones975@outlook.com,outlook.com,AU,AU,AU,540540,paypal,1981,1,prepaid_card,tablet,0
TXN001619,2024-08-16 12:28:16,42.57,emma.smith403@gmail.com,gmail.com,GB,GB,GB,448100,paypal,1488,0,sporting_goods,mobile,0
TXN001620,2024-03-24 03:24:56,45.94,alex.lee639@mail.com,mail.com,CO,CO,CO,448100,bank_transfer,1694,0,jewelry,desktop,0
TXN001621,2024-12-08 11:20:08,148.09,ana.brown873@protonmail.com,protonmail.com,AU,AU,AU,373737,paypal,163,0,home_appliances,desktop,0
TXN001622,2024-03-27 09:21:06,231.31,lisa.rodriguez250@outlook.com,outlook.com,CA,CA,CA,601109,credit_card,1995,2,beauty,tablet,0
TXN001623,2024-06-06 20:23:10,99.23,alex.brown206@outlook.com,outlook.com,MX,MX,MX,373737,bank_transfer,128,2,clothing,mobile,0
TXN001624,2024-11-09 09:58:35,30.99,peter.garcia793@yahoo.com,yahoo.com,FR,FR,FR,411111,credit_card,1350,2,jewelry,tablet,0
TXN001625,2024-07-09 01:08:48,282.25,alex.lee827@gmx.com,gmx.com,GB,GB,GB,373737,paypal,691,0,books,mobile,0
TXN001626,2024-03-29 16:33:22,49.08,luis.martinez866@gmx.com,gmx.com,US,US,US,373737,debit_card,1441,2,prepaid_card,desktop,0
TXN001627,2024-01-30 05:41:38,19.22,john.davis754@icloud.com,icloud.com,MX,MX,MX,601611,bank_transfer,1414,2,books,tablet,0
TXN001628,2024-05-11 17:30:30,224.25,emma.jones763@protonmail.com,protonmail.com,BR,BR,BR,424242,credit_card,1388,0,clothing,mobile,0
TXN001629,2024-09-02 07:30:17,74.72,sarah.johnson284@protonmail.com,protonmail.com,US,US,US,373737,debit_card,743,2,books,mobile,0
TXN001630,2024-09-17 20:14:52,281.32,mike.johnson777@yahoo.com,yahoo.com,CO,CO,CO,601109,bank_transfer,622,1,clothing,mobile,0
TXN001631,2024-03-22 08:58:00,53.27,maria.davis13@yahoo.com,yahoo.com,FR,FR,FR,411111,bank_transfer,321,1,clothing,tablet,0
TXN001632,2024-02-27 22:38:15,25.8,mike.lee675@protonmail.com,protonmail.com,GB,GB,GB,448100,bank_transfer,1830,2,beauty,tablet,0
TXN001633,2024-09-13 00:43:25,64.75,alex.jones819@icloud.com,icloud.com,CO,CO,CO,373737,debit_card,1132,2,home_appliances,desktop,0
TXN001634,2024-02-28 01:28:06,88.1,alex.brown332@yahoo.com,yahoo.com,AR,AR,AR,601611,debit_card,168,1,prepaid_card,mobile,0
TXN001635,2024-01-24 10:51:57,235.39,luis.garcia559@icloud.com,icloud.com,GB,GB,GB,540540,credit_card,651,1,sporting_goods,tablet,0
TXN001636,2024-06-26 12:29:59,24.13,david.rodriguez325@protonmail.com,protonmail.com,US,US,US,448100,debit_card,236,1,clothing,mobile,0
TXN001637,2024-07-27 09:11:12,12.37,tom.rodriguez874@icloud.com,icloud.com,GB,GB,GB,532532,paypal,1580,0,clothing,tablet,0
TXN001638,2024-03-29 22:47:00,208.76,maria.johnson790@gmail.com,gmail.com,CO,CO,CO,601109,bank_transfer,1462,1,home_appliances,desktop,0
TXN001639,2024-03-18 02:17:24,120.54,maria.johnson588@outlook.com,outlook.com,AU,AU,AU,424242,paypal,1266,1,books,mobile,0
TXN001640,2024-03-27 00:21:49,39.84,mike.martinez718@yahoo.com,yahoo.com,CA,CA,CA,601611,credit_card,401,1,books,mobile,0
TXN001641,2024-05-05 03:09:26,92.88,luis.davis694@yahoo.com,yahoo.com,DE,DE,DE,601611,credit_card,201,2,clothing,tablet,0
TXN001642,2024-01-04 08:55:58,24.49,lisa.martinez163@protonmail.com,protonmail.com,US,US,US,601611,bank_transfer,1921,2,beauty,tablet,0
TXN001643,2024-01-05 06:58:59,34.17,chris.wilson924@protonmail.com,protonmail.com,BR,BR,BR,601611,paypal,337,0,clothing,tablet,0
TXN001644,2024-05-15 05:08:18,1046.6,john.lee306@mail.com,mail.com,AU,AU,PK,540540,credit_card,1,4,prepaid_card,desktop,1
TXN001645,2024-01-08 06:21:22,76.82,anna.jones701@icloud.com,icloud.com,BR,BR,BR,424242,credit_card,1621,0,prepaid_card,desktop,0
TXN001646,2024-04-26 03:52:29,53.08,luis.brown741@icloud.com,icloud.com,FR,FR,FR,411111,credit_card,1348,0,beauty,mobile,0
TXN001647,2024-07-31 00:47:26,67.76,peter.wilson532@hotmail.com,hotmail.com,AU,AU,AU,424242,paypal,128,2,prepaid_card,tablet,0
TXN001648,2024-01-12 08:55:29,133.94,tom.garcia948@outlook.com,outlook.com,BR,BR,BR,601611,bank_transfer,1674,0,sporting_goods,mobile,0
TXN001649,2024-08-13 12:08:44,74.71,peter.lee630@mail.com,mail.com,CA,CA,CA,601109,paypal,1103,0,beauty,mobile,0
TXN001650,2024-08-14 18:00:09,258.56,john.rodriguez430@gmx.com,gmx.com,GB,GB,GB,373737,debit_card,1123,1,home_appliances,mobile,0
TXN001651,2024-07-28 06:24:06,84.54,ana.davis147@protonmail.com,protonmail.com,CA,CA,CA,601611,paypal,296,0,sporting_goods,tablet,0
TXN001652,2024-08-16 17:29:57,109.39,tom.martinez460@mail.com,mail.com,FR,FR,FR,601109,credit_card,1228,1,books,mobile,0
TXN001653,2024-10-22 08:54:41,290.57,chris.smith93@hotmail.com,hotmail.com,GB,GB,GB,601611,debit_card,1025,1,jewelry,tablet,0
TXN001654,2024-01-26 20:12:43,14.11,ana.martinez742@yahoo.com,yahoo.com,AR,AR,AR,424242,credit_card,38,0,jewelry,tablet,0
TXN001655,2024-03-02 14:55:47,89.36,sarah.lee663@yahoo.com,yahoo.com,CO,CO,CO,532532,bank_transfer,510,2,prepaid_card,desktop,0
TXN001656,2024-04-25 17:17:02,142.89,mike.garcia759@gmail.com,gmail.com,AU,AU,AU,601109,credit_card,1916,2,clothing,mobile,0
TXN001657,2024-09-08 03:53:23,86.32,chris.garcia242@yahoo.com,yahoo.com,CA,CA,CA,424242,credit_card,1119,1,prepaid_card,desktop,0
TXN001658,2024-11-14 13:46:35,75.19,alex.wilson740@gmail.com,gmail.com,GB,GB,GB,532532,bank_transfer,923,2,books,tablet,0
TXN001659,2024-12-01 07:30:05,43.97,jane.brown449@yahoo.com,yahoo.com,FR,FR,FR,532532,credit_card,1328,1,beauty,tablet,0
TXN001660,2024-07-31 11:47:00,142.01,lisa.martinez557@yahoo.com,yahoo.com,CO,CO,CO,601611,debit_card,653,2,prepaid_card,mobile,0
TXN001661,2024-05-29 16:35:55,239.16,john.davis379@mail.com,mail.com,FR,FR,FR,532532,paypal,861,0,beauty,mobile,0
TXN001662,2024-05-30 08:53:54,64.71,anna.martinez796@protonmail.com,protonmail.com,AR,AR,AR,373737,bank_transfer,708,0,clothing,mobile,0
TXN001663,2024-01-22 20:03:19,15.94,lisa.wilson79@protonmail.com,protonmail.com,BR,BR,BR,540540,paypal,1061,0,clothing,desktop,0
TXN001664,2024-06-18 18:17:34,585.38,ana.johnson996@hotmail.com,hotmail.com,US,BD,GB,532532,prepaid,142,3,electronics,tablet,1
TXN001665,2024-07-06 04:31:35,644.74,maria.smith778@hotmail.com,hotmail.com,FR,UA,GB,511234,prepaid,389,1,prepaid_card,desktop,1
TXN001666,2024-03-17 00:31:57,45.24,anna.smith949@mail.com,mail.com,CO,CO,CO,540540,debit_card,331,2,home_appliances,tablet,0
TXN001667,2024-10-07 07:15:31,74.71,anna.johnson302@protonmail.com,protonmail.com,BR,BR,BR,373737,credit_card,1941,2,prepaid_card,mobile,0
TXN001668,2024-04-20 05:41:02,115.86,sarah.rodriguez291@hotmail.com,hotmail.com,BR,BR,BR,601611,paypal,1948,0,electronics,mobile,0
TXN001669,2024-11-29 14:40:52,60.53,john.brown25@outlook.com,outlook.com,AR,AR,AR,601109,debit_card,1830,1,prepaid_card,mobile,0
TXN001670,2024-02-09 02:11:44,231.23,mxsvr2n0l@icloud.com,icloud.com,US,US,NG,601100,credit_card,6,3,sporting_goods,tablet,1
TXN001671,2024-11-28 09:25:01,247.52,anna.smith921@gmx.com,gmx.com,AU,AU,AU,601109,paypal,881,1,beauty,desktop,0
TXN001672,2024-10-07 08:23:31,49.83,luis.smith210@gmx.com,gmx.com,GB,GB,GB,424242,debit_card,1928,0,prepaid_card,desktop,0
TXN001673,2024-03-22 17:39:54,45.81,emma.brown256@hotmail.com,hotmail.com,CO,CO,CO,448100,debit_card,762,1,sporting_goods,tablet,0
TXN001674,2024-08-25 07:26:57,61.4,tom.smith684@icloud.com,icloud.com,CO,CO,CO,532532,credit_card,445,1,clothing,tablet,0
TXN001675,2024-04-23 10:05:05,55.59,john.lee38@hotmail.com,hotmail.com,AR,AR,AR,601611,credit_card,999,1,jewelry,mobile,0
TXN001676,2024-10-18 21:39:46,57.23,tom.johnson559@gmx.com,gmx.com,AU,AU,AU,540540,bank_transfer,1744,2,prepaid_card,desktop,0
TXN001677,2024-02-28 15:03:19,31.75,ana.davis747@yahoo.com,yahoo.com,AU,AU,AU,532532,debit_card,180,2,electronics,tablet,0
TXN001678,2024-03-30 09:25:16,27.08,chris.lee619@gmx.com,gmx.com,MX,MX,MX,601611,bank_transfer,1896,2,books,mobile,0
TXN001679,2024-04-22 03:04:54,244.73,david.davis903@gmail.com,gmail.com,AU,AU,AU,411111,debit_card,1699,2,books,desktop,0
TXN001680,2024-03-13 21:11:12,124.51,john.jones749@gmx.com,gmx.com,FR,FR,FR,601109,bank_transfer,1961,0,books,tablet,0
TXN001681,2024-05-01 11:22:30,24.0,tom.johnson55@protonmail.com,protonmail.com,CO,CO,CO,532532,debit_card,1479,1,jewelry,desktop,0
TXN001682,2024-08-07 22:38:21,136.97,chris.smith472@mail.com,mail.com,GB,GB,GB,448100,debit_card,1477,2,electronics,tablet,0
TXN001683,2024-08-19 02:00:22,39.19,peter.rodriguez678@icloud.com,icloud.com,MX,MX,MX,532532,debit_card,150,1,electronics,mobile,0
TXN001684,2024-07-21 04:27:22,19.64,ana.wilson996@mail.com,mail.com,DE,DE,DE,411111,bank_transfer,1589,0,home_appliances,desktop,0
TXN001685,2024-03-10 05:18:08,67.23,david.wilson889@protonmail.com,protonmail.com,AU,AU,AU,601109,debit_card,1020,0,sporting_goods,tablet,0
TXN001686,2024-03-14 21:24:42,222.18,sarah.lee82@gmail.com,gmail.com,BR,BR,BR,540540,credit_card,470,1,clothing,desktop,0
TXN001687,2024-12-01 13:55:01,57.43,sarah.lee236@mail.com,mail.com,US,US,US,373737,bank_transfer,1239,0,home_appliances,mobile,0
TXN001688,2024-04-01 17:42:43,112.01,luis.garcia625@hotmail.com,hotmail.com,FR,FR,FR,532532,debit_card,1064,2,sporting_goods,mobile,0
TXN001689,2024-02-07 15:09:04,56.15,mike.wilson79@icloud.com,icloud.com,AR,AR,AR,411111,paypal,92,1,beauty,mobile,0
TXN001690,2024-06-14 16:56:05,191.94,chris.davis435@gmx.com,gmx.com,FR,FR,FR,532532,debit_card,1123,2,sporting_goods,desktop,0
TXN001691,2024-01-03 12:15:04,44.6,ana.martinez239@icloud.com,icloud.com,CA,CA,CA,601109,bank_transfer,747,0,beauty,mobile,0
TXN001692,2024-05-05 01:38:40,23.32,tom.davis793@yahoo.com,yahoo.com,GB,GB,GB,540540,debit_card,739,0,jewelry,mobile,0
TXN001693,2024-11-08 01:19:09,19.8,ana.smith447@mail.com,mail.com,AU,AU,AU,532532,bank_transfer,464,2,clothing,desktop,0
TXN001694,2024-04-07 14:20:26,118.14,lisa.davis396@hotmail.com,hotmail.com,FR,FR,FR,373737,paypal,58,0,home_appliances,desktop,0
TXN001695,2024-09-13 21:01:24,48.54,john.martinez822@outlook.com,outlook.com,CA,CA,CA,532532,debit_card,371,1,beauty,mobile,0
TXN001696,2024-06-27 18:45:55,42.84,jane.rodriguez305@gmail.com,gmail.com,CO,CO,CO,411111,bank_transfer,1006,2,prepaid_card,desktop,0
TXN001697,2024-05-09 16:57:08,11.62,john.garcia290@icloud.com,icloud.com,US,US,US,411111,credit_card,336,2,sporting_goods,desktop,0
TXN001698,2024-08-29 11:23:58,72.58,tom.lee691@gmx.com,gmx.com,CA,CA,CA,424242,debit_card,413,0,electronics,tablet,0
TXN001699,2024-08-05 08:34:38,12.33,maria.martinez943@gmx.com,gmx.com,CA,CA,CA,540540,debit_card,214,0,sporting_goods,tablet,0
TXN001700,2024-04-26 03:43:37,92.56,maria.johnson926@hotmail.com,hotmail.com,GB,GB,GB,373737,bank_transfer,636,1,sporting_goods,tablet,0
TXN001701,2024-03-22 14:14:46,435.83,lisa.lee172@icloud.com,icloud.com,GB,GB,GB,532532,bank_transfer,103,2,clothing,mobile,0
TXN001702,2024-11-30 15:20:54,56.77,maria.martinez67@hotmail.com,hotmail.com,CA,CA,CA,601109,debit_card,1437,2,clothing,desktop,0
TXN001703,2024-03-02 11:05:35,146.2,ana.garcia614@protonmail.com,protonmail.com,BR,BR,BR,532532,credit_card,241,1,books,tablet,0
TXN001704,2024-12-16 05:12:41,88.08,sarah.lee245@icloud.com,icloud.com,MX,MX,MX,349876,debit_card,1,8,prepaid_card,mobile,1
TXN001705,2024-06-20 23:15:59,36.65,chris.smith837@outlook.com,outlook.com,GB,GB,GB,373737,debit_card,339,2,beauty,desktop,0
TXN001706,2024-12-29 19:28:28,42.91,luis.lee805@yahoo.com,yahoo.com,AR,AR,AR,424242,debit_card,617,2,beauty,tablet,0
TXN001707,2024-05-08 21:55:31,20.71,chris.rodriguez396@yahoo.com,yahoo.com,US,US,US,540540,credit_card,1484,2,sporting_goods,tablet,0
TXN001708,2024-07-25 09:50:30,83.58,luis.martinez127@gmail.com,gmail.com,US,US,US,601109,credit_card,1030,2,prepaid_card,desktop,0
TXN001709,2024-08-12 13:24:54,166.1,sarah.garcia110@hotmail.com,hotmail.com,FR,FR,FR,448100,bank_transfer,1477,1,prepaid_card,desktop,0
TXN001710,2024-05-03 15:00:06,19.45,sarah.martinez37@outlook.com,outlook.com,BR,BR,BR,411111,bank_transfer,513,0,clothing,mobile,0
TXN001711,2024-03-20 14:59:12,100.84,anna.johnson425@hotmail.com,hotmail.com,AR,AR,AR,540540,credit_card,263,0,electronics,desktop,0
TXN001712,2024-07-08 22:09:55,76.01,david.jones82@gmx.com,gmx.com,GB,GB,GB,601611,bank_transfer,1877,1,jewelry,tablet,0
